loc_phone,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,insurance_accepted,med_name,latitude,longitude
(718) 969-3300,AVONORA INC #5829760,14901 UNION TURNPIKE,FLUSHING,NY,11367,,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.718798,-73.813692
718-768-9567,Rite Aid #RA104935,249 7TH AVENUE,BROOKLYN,NY,11215-3610,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.669025,-73.979416
(718) 680-9855,BEST CARE PHARMACY #332502,8510 3RD AVENUE,BROOKLYN,NY,11209,https://bestcarepharmacy.com/,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.624089,-74.030999
718-565-1473,Rite Aid #RA103984,82-13 37TH AVENUE,JACKSON HEIGHTS,NY,11372-7011,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.750019,-73.883899
000-000-0000,Rite Aid #RA101711,408 GRAND STREET,NEW YORK,NY,10002-4702,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.716259,-73.986222
(718) 779-2221,Vida Care Pharmacy LLC #MS1005570,37-64 90th Street,Jackson Heights,NY,11372-7830,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.74872,-73.876767
718-392-8474,Rite Aid #RA104858,46-12 GREENPOINT AVENUE,SUNNYSIDE,NY,11104-1708,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.742084999999996,-73.918392
(718) 742-7622,SMARTRX PHARMACY INC #5827184,1706 LEXINGTON AVE,NEW YORK,NY,10029,http://www.smartrxnyc.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.792806,-73.946143
(347) 599-1008,DOWNTOWN RX PHARMACY #MS1006490,180 ATLANTIC AVE,BROOKLYN,NY,11201-5604,https://www.downtownrxpharmacy.com/,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.689813,-73.993544
718-829-6808,Rite Aid #RA110539,2748 EAST. TREMONT AVE.,BRONX,NY,10461-2808,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.841796,-73.844511
212-360-5530,Rite Aid #RA107767,1951 FIRST AVENUE,NEW YORK,NY,10029-6419,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.786011,-73.94296700000001
(347) 533-4737,subhan pharmacy inc #MS1001515,1067 coney island ave,BROOKLYN,NY,11230-2372,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.631552,-73.96623199999999
(718) 393-5555,PARK CHEMISTS LLC #MS1005421,164 5TH AVE,BROOKLYN,NY,11217-2696,http://www.parkchemistsrx.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.677859000000005,-73.979762
718-328-2800,BRONX SPECIALTY PHARMACY #MS1006147,940 A SOUTHERN BLVD,BRONX,NY,10459-3794,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.821395,-73.891281
(718) 339-3400,SMART CHOICE PHARMACY #MS1000451,259 AVENUE X,BROOKLYN,NY,11223-5939,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.59046,-73.973338
(718) 779-2221,Vida Care Pharmacy LLC #MS1005570,37-64 90th Street,Jackson Heights,NY,11372-7830,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.74872,-73.876767
718-803-3025,Stop & Shop #509,74-17 GRAND AVENUE,ELMHURST,NY,11373,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.731133,-73.887295
212-929-6915,Rite Aid #RA110531,195 8TH AVENUE,NEW YORK,NY,10011-1602,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.743363,-74.00019499999999
(718) 782-7539,Medly Pharmacy #MS1005180,31 Debevoise Street,Brooklyn,NY,11206,http://www.medlypharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.70191,-73.941637
(718) 299-0299,Antigua Local Pharmacy #582955,1961 Southern Blvd,Bronx,NY,10460,http://antigualocalpharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.843123999999996,-73.885773
(718) 855-2292,MYRTLE DRUG CARE #MS1002795,355 MYRTLE AVE,BROOKLYN,NY,11205-3216,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.693397999999995,-73.972087
(718) 827-7528,AMIABLE PHARMACY #MS1005775,1108 LIBERTY AVE,BROOKLYN,NY,11208-2922,http://amiableph.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.678360999999995,-73.86839300000001
000-000-0000,Rite Aid #RA103363,650 CASTLE HILL AVENUE,BRONX,NY,10473-1402,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.81992,-73.847512
(718) 888-0101,SEOUL PHARMACY INC #MS1005661,149-03 NORTHERN BLVD,FLUSHING,NY,11354-4342,https://seoul-pharmacy.business.site/,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.765583,-73.817104
(718) 782-7539,Medly Pharmacy #MS1005180,31 Debevoise Street,Brooklyn,NY,11206,http://www.medlypharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.70191,-73.941637
212-677-0214,Walgreens Co. #6159,145 4TH AVE,NEW YORK,NY,10003-4906,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.73395,-73.989592
(718) 854-7722,Quickaid Pharmacy #MS1005147,3814 13th Avenue,Brooklyn,NY,11218-3604,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.640984,-73.986228
(718) 854-7722,Quickaid Pharmacy #MS1005147,3814 13th Avenue,Brooklyn,NY,11218-3604,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.640984,-73.986228
(718) 543-6868,Regal Pharmacy #MS1005342,558 West 235 Street,Bronx,NY,10463-1709,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.885490999999995,-73.90983100000001
718-641-4400,MEERAJ PHARMACY INC #MS1000414,115-17 LIBERTY AVE,SOUTH RICHMOND HILL,NY,11419-1901,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.686018,-73.82718
718-631-8200,Rite Aid #RA110592,43-20 BELL BLVD.,BAYSIDE,NY,11361-2865,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.760715999999995,-73.769987
(718) 969-3300,AVONORA INC #5829760,14901 UNION TURNPIKE,FLUSHING,NY,11367,,True,"Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL",40.718798,-73.813692
(718) 224-3233,DANA PHARMACY INC #MS1000428,248-12 NORTHERN BLVD 1C,LITTLE NECK,NY,11362-1207,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.766931,-73.73873
718-406-9196,Baron Specialty Pharmacy #MS1005499,9305 37TH AVE,Jackson Heights,NY,11372,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.751083,-73.873837
(718) 388-4588,Katz Drugs #MS1005065,76 Graham Ave,Brooklyn,NY,11206-4077,http://WWW.Katzpharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.703594,-73.942388
(718) 753-4900,Friends Pharmacy Inc #MS1005346,342 Kings Hwy 1st flr,Brooklyn,NY,11223-1478,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.604706,-73.9776
718-565-1473,Rite Aid #RA103984,82-13 37TH AVENUE,JACKSON HEIGHTS,NY,11372-7011,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.750019,-73.883899
718-643-9505,Walgreens Co. #14498,559 FULTON ST,BROOKLYN,NY,11201-5309,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.689609000000004,-73.98239699999999
718-849-7777,Rite Aid #RA104610,89-10 JAMAICA AVENUE,WOODHAVEN,NY,11421-2040,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.692503,-73.855115
212-787-2903,Rite Aid #RA104885,210-20 AMSTERDAM AVENUE,NEW YORK,NY,10023-5005,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.777139,-73.982955
718-379-8022,Rite Aid #RA102669,2063 BARTOW AVENUE,BRONX,NY,10475-4613,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.870219,-73.82840300000001
718-667-7733,DONGAN HILLS PHARMACY #332327,1560 RICHMOND RD,STATEN ISLAND,NY,10304,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.591553000000005,-74.10068000000001
718-365-9354,Walgreens Co. #14459,58 E FORDHAM RD,BRONX,NY,10468-5441,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.86205,-73.899928
(718) 559-0887,Nostrand Health Pharmacy #MS1006139,3901 Nostrand Ave.,Brooklyn,NY,11235-2106,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.589081,-73.93939499999999
718-968-1584,Rite Aid #RA103888,9738 SEA VIEW AVENUE,BROOKLYN,NY,11236-5516,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.634109,-73.888261
347-725-4953,VIDA PHARMACY #MS1006225,172 BUSHWICK AVE,BROOKLYN,NY,11206-1604,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.709706,-73.94035600000001
(718) 893-5700,FIRST AID PHARMACY #MS1005153,921 E TREMONT AVE,BRONX,NY,10460,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.842068,-73.883495
(718) 782-7539,Medly Pharmacy #MS1005180,31 Debevoise Street,Brooklyn,NY,11206,http://www.medlypharmacy.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.70191,-73.941637
718-654-2200,OVAL PHARMACY #330242,255 E GUN HILL ROAD,BRONX,NY,10467,http://www.ovalpharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.87995,-73.875757
212-213-9887,Rite Aid #RA104971,550 SECOND AVENUE,NEW YORK,NY,10016-6307,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.742464,-73.977071
718-418-9700,COLOMBO'S PHARMACY #332646,75-51 METROPOLITAN AVE,MIDDLE VILLAGE,NY,11379,http://colombospharmacy.com,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.713271,-73.87570600000001
718-676-4405,PRIME HEALTH PHARMACY LLC #MS1006227,1417 BEDFORD AVE,BROOKLYN,NY,11216-4843,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.674687,-73.953455
(718) 554-4016,PRO CARE PHARMACY #MS1002686,3927 AMBOY RD,STATEN ISLAND,NY,10308-2421,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.55158,-74.149501
(212) 414-9755,NEW LONDON SPECIALTY PHARMACY #MS1000831,246 8TH AVENUE,NEW YORK,NY,10011,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.744887,-73.998457
(718) 339-3400,SMART CHOICE PHARMACY #MS1000451,259 AVENUE X,BROOKLYN,NY,11223-5939,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.59046,-73.973338
(718) 742-7622,SMARTRX PHARMACY INC #5827184,1706 LEXINGTON AVE,NEW YORK,NY,10029,http://www.smartrxnyc.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.792806,-73.946143
718-522-2991,Rite Aid #RA104864,101 CLINTON STREET SPC 1,BROOKLYN,NY,11201-4370,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.692935999999996,-73.99284300000001
718-940-3461,Rite Aid #RA104679,2819 CHURCH AVENUE,BROOKLYN,NY,11226-4168,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.651037,-73.950631
(212) 662-6630,TOWN DRUG and SURGICAL #MS1005260,1009 COLUMBUS AVENUE,NEW YORK,NY,10025,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.801471,-73.960978
(718) 269-4000,Square Pharmacy Inc. #MS1005532,8400 Flatlands Ave. Brooklyn NY 11236,Brooklyn,NY,11236-3508,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.637152,-73.91041899999999
(718) 676-6445,El Azar Pharmacy #MS1005355,464 Avenue U,Brooklyn,NY,11223-4011,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.597440999999996,-73.966918
212-360-5530,Rite Aid #RA107767,1951 FIRST AVENUE,NEW YORK,NY,10029-6419,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.786011,-73.94296700000001
(347) 899-8020,KING COMMUNITY PHARMACY INC. #MS1000292,161 DREISER LOOP,BRONX,NY,10475-2703,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.876696,-73.829686
(718) 437-4699,advantage pharmacy #MS1005098,4910 ft hamilton pkwy,brooklyn,NY,11219,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.638326,-73.998165
000-000-0000,Rite Aid #RA104215,1535 2ND AVENUE,NEW YORK,NY,10075-0504,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.773944,-73.954944
000-000-0000,Rite Aid #RA103363,650 CASTLE HILL AVENUE,BRONX,NY,10473-1402,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.81992,-73.847512
(718) 429-2140,Hopkins Drugs #5812993,6319 Roosevelt Avenue,Woodside,NY,11377,http://www.myhopkinsdrugs.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.746125,-73.900338
7182528535,ShopRite Pharmacy #191471,1080 MCDONALD AVE,BROOKLYN,NY,11230,https://vaccines.shoprite.com/,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.626740000000005,-73.97694200000001
718-779-6431,Walgreens Co. #19959,5801 QUEENS BLVD,WOODSIDE,NY,11377-7752,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.74221,-73.906818
(718) 261-8440,TRAYMORE CHEMISTS #MS1005223,110-80 QUEENS BLVD,FOREST HILLS,NY,11375-6345,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.718601,-73.838617
718-726-0801,Walgreens Co. #19615,47-07 BROADWAY,ASTORIA,NY,11103-1629,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.756363,-73.91289499999999
(212) 245-8469,Arrow Pharmacy #MS1005054,883 9th Ave,New York,NY,10019-1797,https://www.arrowpharmacy.com/,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.768186,-73.985776
212-828-8664,Rite Aid #RA104688,1849 2ND AVENUE,NEW YORK,NY,10128-3864,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.784233,-73.94768499999999
(718) 206-0271,Global United Pharmacy #MS1005656,179-42 Hillside Ave,Jamaica,NY,11432-4653,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.712629,-73.78287900000001
212-581-0602,Walgreens Co. #14403,619 9TH AVE,NEW YORK,NY,10036-3710,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.759691,-73.992078
212-678-7893,Walgreens Co. #14214,2760-62 BROADWAY,NEW YORK,NY,10025-2805,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.801404,-73.967393
(718) 742-7622,SMARTRX PHARMACY INC #5827184,1706 LEXINGTON AVE,NEW YORK,NY,10029,http://www.smartrxnyc.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.792806,-73.946143
(718) 392-8049,LONG ISLAND CITY CHEMISTS #MS1000251,30-12 36TH AVE,LONG ISLAND CITY,NY,11106-2315,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.756671999999995,-73.930205
718-843-7001,Rite Aid #RA104856,122-02 LIBERTY AVENUE,SOUTH RICHMOND HILL,NY,11419-2114,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.687186,-73.82118299999999
(718) 554-4016,PRO CARE PHARMACY #MS1002686,3927 AMBOY RD,STATEN ISLAND,NY,10308-2421,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.55158,-74.149501
718-231-6677,Rite Aid #RA103858,901 EAST GUN HILL ROAD,BRONX,NY,10469-3707,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.875537,-73.859602
(212) 987-3602,Taino pharmacy #MS1005417,2403 2nd ave,NEW YORK,NY,10035,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.801747999999996,-73.934673
(718) 373-4100,WESTSIDE PHARMACY #MS1005183,210 AVE U,BROOKLYN,NY,11223,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.596405,-73.976173
(917) 565-8666,SUNNING PHARMACY INC. #MS1001027,1836 Hylan blvd suite B,Staten Island,NY,10305-1935,https://book-ch.appointment-plus.com/d0vrgn3v,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.584302,-74.09421800000001
212-791-5795,Rite Aid #RA104202,7 MADISON STREET,NEW YORK,NY,10038-1202,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.711899,-74.00030600000001
718-258-1812,Rite Aid #RA110575,2577 NOSTRAND AVENUE,BROOKLYN,NY,11210-4640,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.621346,-73.94553499999999
(212) 481-6600,Healthsource Pharmacy #3328083,120 East 34th Sreet,New York,NY,10016,https://healthsourcepharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.746469,-73.98030200000001
(718) 366-6171,Myrtle Drugs inc #MS1005707,55-18 Myrtle ave,Ridgewood,NY,11385-3551,https://myrtle-drugs.business.site/,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.699738,-73.9078
(646) 869-8881,CORNER CHEMISTS PHARMACY LLC #MS1002534,11 HENRY ST,NEW YORK,NY,10038-0000,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.713051,-73.997226
212-360-5530,Rite Aid #RA107767,1951 FIRST AVENUE,NEW YORK,NY,10029-6419,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.786011,-73.94296700000001
(347) 963-9700,RX SOLUTIONS PHARMACY INC #MS1005618,2 E 167TH ST,BRONX,NY,10452,www.rxsolutionspharmacyinc.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.835906,-73.92224399999999
718-829-6808,Rite Aid #RA110539,2748 EAST. TREMONT AVE.,BRONX,NY,10461-2808,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.841796,-73.844511
212-727-9620,Rite Aid #RA104196,188 9TH AVENUE,NEW YORK,NY,10011-4917,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.745505,-74.0016
718-968-1584,Rite Aid #RA103888,9738 SEA VIEW AVENUE,BROOKLYN,NY,11236-5516,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.634109,-73.888261
212-925-6088,FAMILY CHOICE PHARMACY CORP #MS1005909,13-17 ELIZABETH ST UNIT10,NEW YORK,NY,10013-4149,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.716055,-73.997548
(718) 708-5400,gig pharmacy inc #MS1005616,3405 jerome ave,bronx,NY,10467-1049,http://www.gigpharmacyinc.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.880828,-73.883708
718-641-4400,MEERAJ PHARMACY INC #MS1000414,115-17 LIBERTY AVE,SOUTH RICHMOND HILL,NY,11419-1901,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.686018,-73.82718
(718) 299-2416,Asencio Pharmacy inc,154 E 174th St Bronx,BRONX,NY,10457,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.844745,-73.90959000000001
718-278-2100,Rite Aid #RA104865,32-87 STEINWAY STREET,ASTORIA,NY,11103-4031,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.756731,-73.92047
(718) 684-4430,PEACE PHARMACY INC #MS1005957,2366 UNIVERSITY AVE,BRONX,NY,10468-6223,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.862478,-73.904682
000-000-0000,Rite Aid #RA103883,5102 13TH AVENUE,BROOKLYN,NY,11219-3520,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.633860999999996,-73.99360899999999
(718) 703-1800,HUMDARD PHARMACY AND FOOD MART #MS1005650,949 CONY ISLAND AVE,BROOKLYN,NY,11230,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.634339000000004,-73.967108
(718) 384-7901,UNITED PHARMACY #MS1006206,556 GRAND ST,BROOKLYN,NY,11211-4386,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.711001,-73.94950899999999
(212) 439-4718,Wellness Pharmacy #MS1005548,144 W 72nd Street,New York,NY,10023-3344,http://wellnesspharmacy72.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.777913,-73.980501
(718) 564-2358,LIFE CARE PHARMACY INC #MS1005325,1337 NOSTRAND AVE,BROOKLYN,NY,11226,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.654415,-73.949782
(718) 291-0717,As-Salam Pharmacy Inc #MS1005348,147-26 Hillside Ave,Jamaica,NY,11435-3329,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.705813,-73.808581
(347) 533-4737,subhan pharmacy inc #MS1001515,1067 coney island ave,BROOKLYN,NY,11230-2372,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.631552,-73.96623199999999
718-726-0801,Walgreens Co. #19615,47-07 BROADWAY,ASTORIA,NY,11103-1629,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.756363,-73.91289499999999
(212) 926-9800,BROADWAY PHARMACY #MS1001402,3621 BROADWAY,NEW YORK,NY,10031-3201,http://broadwaypharmacyny.com/,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.829238000000004,-73.948738
(718) 975-4411,PULSE PHARMACY #MS1005514,7 BEDFORD PARK BLVD E,BRONX,NY,10468,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.873419,-73.88899
000-000-0000,Rite Aid #RA103883,5102 13TH AVENUE,BROOKLYN,NY,11219-3520,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.633860999999996,-73.99360899999999
(718) 337-8030,HEALTHY LIVING PHARMACY #MS1005508,42-15 CRESENT STREET,LONG ISLAND CITY,NY,11101-4213,http://www.healthylivingpharmacylic.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.750128000000004,-73.940712
(718) 500-3269,RX BOX PHARMACY #MS1003080,3265 RICHMOND AVE,STATEN ISLAND,NY,10312-2123,https://www.yourrxbox.com/,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.559564,-74.168052
718-264-0319,Walgreens Co. #19215,18616 UNION TPKE,FLUSHING,NY,11366-1734,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.728644,-73.781937
(212) 243-4987,NEW LONDON PHARMACY #MS1000193,246 8TH AVENUE,NEW YORK,NY,10011,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.744887,-73.998457
(212) 439-4718,Wellness Pharmacy #MS1005548,144 W 72nd Street,New York,NY,10023-3344,http://wellnesspharmacy72.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.777913,-73.980501
212-582-8525,Walgreens Co. #14115,51 W 51ST ST,NEW YORK,NY,10019-6113,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.76008,-73.978575
718-328-2800,BRONX SPECIALTY PHARMACY #MS1006147,940 A SOUTHERN BLVD,BRONX,NY,10459-3794,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.821395,-73.891281
(718) 855-2292,MYRTLE DRUG CARE #MS1002795,355 MYRTLE AVE,BROOKLYN,NY,11205-3216,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.693397999999995,-73.972087
718-491-0442,Rite Aid #RA104712,9302 3RD AVENUE,BROOKLYN,NY,11209-6802,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.618522999999996,-74.033363
(646) 869-8881,CORNER CHEMISTS PHARMACY LLC #MS1002534,11 HENRY ST,NEW YORK,NY,10038-0000,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.713051,-73.997226
(718) 975-4411,PULSE PHARMACY #MS1005514,7 BEDFORD PARK BLVD E,BRONX,NY,10468,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.873419,-73.88899
(212) 966-7599,Hester Pharmacy #3358670,153 Hester Street,NEW YORK,NY,10013,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.717532,-73.99576400000001
(646) 287-1775,homeandhome pharmacy #MS1005665,86-18 whitney ave,elmhurst,NY,11373-3658,,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.741941,-73.878485
718-365-9354,Walgreens Co. #14459,58 E FORDHAM RD,BRONX,NY,10468-5441,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.86205,-73.899928
347-725-4953,VIDA PHARMACY #MS1006225,172 BUSHWICK AVE,BROOKLYN,NY,11206-1604,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.709706,-73.94035600000001
(347) 963-9700,RX SOLUTIONS PHARMACY INC #MS1005618,2 E 167TH ST,BRONX,NY,10452,www.rxsolutionspharmacyinc.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.835906,-73.92224399999999
