latitude,longitude,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,loc_phone,web_address,insurance_accepted,med_name,Index
40.771137,-73.95038,Health Wise Pharmacy,1494 York Ave,New York,NY,10075,(212) 472-5600,https://thehealthwisenyc.com/,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",123.0
40.541572,-74.177139,Annadale Family Pharmacy Inc. #MS1005167,831 Annadale Road,Staten Island,NY,10312,(718) 227-0710,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",130.0
40.694358,-73.849282,MEDEX PHARMACY,96-02 JAMAICA AVE,WOODHAVEN,NY,11421,(718) 805-7000,https://www.medexpharmacyny.com,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",137.0
40.83602,-73.940183,Rite Aid #RA107759,1033 ST NICHOLAS AVENUE,NEW YORK,NY,10032-3806,212-795-3218,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL",138.0
40.87045,-73.856218,NICKDRUGS STORE #MS1002304,3060 BOSTON RD,bronx,NY,10469-4038,(347) 590-1030,http://www.nicksdrugstore.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",143.0
40.713753,-73.986974,Medilane Pharmacy Corp #MS1005094,204 Clinton Street,New York,NY,10002,(212) 571-2888,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",154.0
40.591553,-74.10068,DONGAN HILLS PHARMACY #332327,1560 RICHMOND RD,STATEN ISLAND,NY,10304,718-667-7733,,,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",155.0
40.711001,-73.949509,UNITED PHARMACY #MS1006206,556 GRAND ST,BROOKLYN,NY,11211-4386,(718) 384-7901,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",159.0
40.716259,-73.986222,Rite Aid #RA101711,408 GRAND STREET,NEW YORK,NY,10002-4702,000-000-0000,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",162.0
40.59046,-73.973338,SMART CHOICE PHARMACY #MS1000451,259 AVENUE X,BROOKLYN,NY,11223-5939,(718) 339-3400,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",163.0
40.819581,-73.90104,Rite Aid #RA107906,840 WESTCHESTER AVE,BRONX,NY,10459-4001,718-378-4600,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",165.0
40.836046,-73.853891,TAKE CARE PHARMACY INC #MS1005832,2134 STARLING AVE,BRONX,NY,10462-4304,347-281-9221,,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",166.0
40.698831,-73.916668,Myrtle Drugs #5803944,1454 Myrtle Avenue,Brooklyn,NY,11237,(718) 453-6200,http://myrtledrugs.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",169.0
40.748675,-73.876343,AL KOSTO PHARMACY INC #MS1006203,37-65 90TH STREET,JACKSON HEIGHTS,NY,11372,(718) 446-2068,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",170.0
40.783086,-73.980937,Apthorp Pharmacy #MS1005112,2191 Broadway,NEW YORK,NY,10024,(212) 877-3480,http://www.apthorprx.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",177.0
40.669025,-73.979416,Rite Aid #RA104935,249 7TH AVENUE,BROOKLYN,NY,11215-3610,718-768-9567,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",183.0
40.689813,-73.993544,DOWNTOWN RX PHARMACY #MS1006490,180 ATLANTIC AVE,BROOKLYN,NY,11201-5604,(347) 599-1008,https://www.downtownrxpharmacy.com/,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",196.0
40.841796,-73.844511,Rite Aid #RA110539,2748 EAST. TREMONT AVE.,BRONX,NY,10461-2808,718-829-6808,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL",198.0
40.786011,-73.942967,Rite Aid #RA107767,1951 FIRST AVENUE,NEW YORK,NY,10029-6419,212-360-5530,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",200.0
40.631552,-73.966232,subhan pharmacy inc #MS1001515,1067 coney island ave,BROOKLYN,NY,11230-2372,(347) 533-4737,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",201.0
40.677859,-73.979762,PARK CHEMISTS LLC #MS1005421,164 5TH AVE,BROOKLYN,NY,11217-2696,(718) 393-5555,http://www.parkchemistsrx.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",202.0
40.821395,-73.891281,BRONX SPECIALTY PHARMACY #MS1006147,940 A SOUTHERN BLVD,BRONX,NY,10459-3794,718-328-2800,,,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",204.0
40.604706,-73.9776,Friends Pharmacy Inc #MS1005346,342 Kings Hwy 1st flr,Brooklyn,NY,11223-1478,(718) 753-4900,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",207.0
40.743363,-74.000195,Rite Aid #RA110531,195 8TH AVENUE,NEW YORK,NY,10011-1602,212-929-6915,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",211.0
40.843124,-73.885773,Antigua Local Pharmacy #582955,1961 Southern Blvd,Bronx,NY,10460,(718) 299-0299,http://antigualocalpharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",215.0
40.693398,-73.972087,MYRTLE DRUG CARE #MS1002795,355 MYRTLE AVE,BROOKLYN,NY,11205-3216,(718) 855-2292,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",217.0
40.81992,-73.847512,Rite Aid #RA103363,650 CASTLE HILL AVENUE,BRONX,NY,10473-1402,000-000-0000,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",219.0
40.765583,-73.817104,SEOUL PHARMACY INC #MS1005661,149-03 NORTHERN BLVD,FLUSHING,NY,11354-4342,(718) 888-0101,https://seoul-pharmacy.business.site/,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",221.0
40.73395,-73.989592,Walgreens Co. #6159,145 4TH AVE,NEW YORK,NY,10003-4906,212-677-0214,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",223.0
40.640984,-73.986228,Quickaid Pharmacy #MS1005147,3814 13th Avenue,Brooklyn,NY,11218-3604,(718) 854-7722,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",224.0
40.885491,-73.909831,Regal Pharmacy #MS1005342,558 West 235 Street,Bronx,NY,10463-1709,(718) 543-6868,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",226.0
40.686018,-73.82718,MEERAJ PHARMACY INC #MS1000414,115-17 LIBERTY AVE,SOUTH RICHMOND HILL,NY,11419-1901,718-641-4400,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",227.0
40.760716,-73.769987,Rite Aid #RA110592,43-20 BELL BLVD.,BAYSIDE,NY,11361-2865,718-631-8200,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",231.0
40.751083,-73.873837,Baron Specialty Pharmacy #MS1005499,9305 37TH AVE,Jackson Heights,NY,11372,718-406-9196,,,"Janssen, COVID-19 Vaccine, 0.5 mL",237.0
40.703594,-73.942388,Katz Drugs #MS1005065,76 Graham Ave,Brooklyn,NY,11206-4077,(718) 388-4588,http://WWW.Katzpharmacy.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",240.0
40.689609,-73.982397,Walgreens Co. #14498,559 FULTON ST,BROOKLYN,NY,11201-5309,718-643-9505,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",242.0
40.692503,-73.855115,Rite Aid #RA104610,89-10 JAMAICA AVENUE,WOODHAVEN,NY,11421-2040,718-849-7777,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",243.0
40.777139,-73.982955,Rite Aid #RA104885,210-20 AMSTERDAM AVENUE,NEW YORK,NY,10023-5005,212-787-2903,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",246.0
40.870219,-73.828403,Rite Aid #RA102669,2063 BARTOW AVENUE,BRONX,NY,10475-4613,718-379-8022,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",248.0
40.86205,-73.899928,Walgreens Co. #14459,58 E FORDHAM RD,BRONX,NY,10468-5441,718-365-9354,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",252.0
40.589081,-73.939395,Nostrand Health Pharmacy #MS1006139,3901 Nostrand Ave.,Brooklyn,NY,11235-2106,(718) 559-0887,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",255.0
40.634109,-73.888261,Rite Aid #RA103888,9738 SEA VIEW AVENUE,BROOKLYN,NY,11236-5516,718-968-1584,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",256.0
40.709706,-73.940356,VIDA PHARMACY #MS1006225,172 BUSHWICK AVE,BROOKLYN,NY,11206-1604,347-725-4953,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",257.0
40.842068,-73.883495,FIRST AID PHARMACY #MS1005153,921 E TREMONT AVE,BRONX,NY,10460,(718) 893-5700,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",258.0
40.742464,-73.977071,Rite Aid #RA104971,550 SECOND AVENUE,NEW YORK,NY,10016-6307,212-213-9887,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",259.0
40.87995,-73.875757,OVAL PHARMACY #330242,255 E GUN HILL ROAD,BRONX,NY,10467,718-654-2200,http://www.ovalpharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",261.0
40.713271,-73.875706,COLOMBO'S PHARMACY #332646,75-51 METROPOLITAN AVE,MIDDLE VILLAGE,NY,11379,718-418-9700,http://colombospharmacy.com,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",262.0
40.55158,-74.149501,PRO CARE PHARMACY #MS1002686,3927 AMBOY RD,STATEN ISLAND,NY,10308-2421,(718) 554-4016,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",265.0
40.744887,-73.998457,NEW LONDON SPECIALTY PHARMACY #MS1000831,246 8TH AVENUE,NEW YORK,NY,10011,(212) 414-9755,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",266.0
40.692936,-73.992843,Rite Aid #RA104864,101 CLINTON STREET SPC 1,BROOKLYN,NY,11201-4370,718-522-2991,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",269.0
40.651037,-73.950631,Rite Aid #RA104679,2819 CHURCH AVENUE,BROOKLYN,NY,11226-4168,718-940-3461,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",271.0
40.801471,-73.960978,TOWN DRUG and SURGICAL #MS1005260,1009 COLUMBUS AVENUE,NEW YORK,NY,10025,(212) 662-6630,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",272.0
40.637152,-73.910419,Square Pharmacy Inc. #MS1005532,8400 Flatlands Ave. Brooklyn NY 11236,Brooklyn,NY,11236-3508,(718) 269-4000,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL",273.0
40.597441,-73.966918,El Azar Pharmacy #MS1005355,464 Avenue U,Brooklyn,NY,11223-4011,(718) 676-6445,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",275.0
40.876696,-73.829686,KING COMMUNITY PHARMACY INC. #MS1000292,161 DREISER LOOP,BRONX,NY,10475-2703,(347) 899-8020,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",281.0
40.638326,-73.998165,advantage pharmacy #MS1005098,4910 ft hamilton pkwy,brooklyn,NY,11219,(718) 437-4699,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",282.0
40.773944,-73.954944,Rite Aid #RA104215,1535 2ND AVENUE,NEW YORK,NY,10075-0504,000-000-0000,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",284.0
40.746125,-73.900338,Hopkins Drugs #5812993,6319 Roosevelt Avenue,Woodside,NY,11377,(718) 429-2140,http://www.myhopkinsdrugs.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",286.0
40.74221,-73.906818,Walgreens Co. #19959,5801 QUEENS BLVD,WOODSIDE,NY,11377-7752,718-779-6431,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",288.0
40.756363,-73.912895,Walgreens Co. #19615,47-07 BROADWAY,ASTORIA,NY,11103-1629,718-726-0801,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",290.0
40.768186,-73.985776,Arrow Pharmacy #MS1005054,883 9th Ave,New York,NY,10019-1797,(212) 245-8469,https://www.arrowpharmacy.com/,True,"Janssen, COVID-19 Vaccine, 0.5 mL",293.0
40.784233,-73.947685,Rite Aid #RA104688,1849 2ND AVENUE,NEW YORK,NY,10128-3864,212-828-8664,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",296.0
40.712629,-73.782879,Global United Pharmacy #MS1005656,179-42 Hillside Ave,Jamaica,NY,11432-4653,(718) 206-0271,,,"Janssen, COVID-19 Vaccine, 0.5 mL",298.0
40.759691,-73.992078,Walgreens Co. #14403,619 9TH AVE,NEW YORK,NY,10036-3710,212-581-0602,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",299.0
40.801404,-73.967393,Walgreens Co. #14214,2760-62 BROADWAY,NEW YORK,NY,10025-2805,212-678-7893,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",300.0
40.756672,-73.930205,LONG ISLAND CITY CHEMISTS #MS1000251,30-12 36TH AVE,LONG ISLAND CITY,NY,11106-2315,(718) 392-8049,,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",304.0
40.687186,-73.821183,Rite Aid #RA104856,122-02 LIBERTY AVENUE,SOUTH RICHMOND HILL,NY,11419-2114,718-843-7001,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",305.0
40.875537,-73.859602,Rite Aid #RA103858,901 EAST GUN HILL ROAD,BRONX,NY,10469-3707,718-231-6677,https://www.riteaid.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",307.0
40.801748,-73.934673,Taino pharmacy #MS1005417,2403 2nd ave,NEW YORK,NY,10035,(212) 987-3602,,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",309.0
40.596405,-73.976173,WESTSIDE PHARMACY #MS1005183,210 AVE U,BROOKLYN,NY,11223,(718) 373-4100,,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",310.0
40.584302,-74.094218,SUNNING PHARMACY INC. #MS1001027,1836 Hylan blvd suite B,Staten Island,NY,10305-1935,(917) 565-8666,https://book-ch.appointment-plus.com/d0vrgn3v,True,"Janssen, COVID-19 Vaccine, 0.5 mL:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose:Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose:Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL:Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL:Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",311.0
40.711899,-74.000306,Rite Aid #RA104202,7 MADISON STREET,NEW YORK,NY,10038-1202,212-791-5795,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose:Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",312.0
